,Target,ALL
4270,Data Science,Python Programming Language Microsoft Word Data Analysis Leadership Public Speaking Statistics Data Science Research Presentation Skills                                                  Data Scientist Linear Squared  Associate Data Scientist Linear Squared  Data Analyst Linear Squared   
4271,Data Science,C MySQL SQL Linux Machine Learning Software Development Programming CSS C Python Data Structures Algorithms Matlab Algo Dynamic Programming Core Java                                           Data Scientist Microsoft India      
4272,Data Science,Data Analysis Microsoft Office Teamwork Leadership Public Speaking Statistics Data Science Research Presentation Skills                                                  Data Scientist RS Metrics Data Analyst IKON Compere Freelance Associate Data Scientist RS Metrics
4273,Data Science,C MySQL Microsoft Word Data Analysis Microsoft Office Teamwork Microsoft Excel Microsoft PowerPoint Python Data Mining Statistics Data Visualization PowerPoint R Minitab Research Business Analysis Forecasting Financial Analysis Technology Transfer Information Management Risk Assessment SAP ERP Team work Accounting Management Patent Searching Patentability Project Tracking Technology Marketing Decision Analysis                             Data Scientist OCTAVE - John Keells Group Business Analyst - Shopper Market Intelligence Unit JAYKAY MARKETING SERVICES (PVT.) LIMITED R & D Scientist - Executive John Keells Research Trainee John Keells Research
4274,Data Science,MySQL                                                          Data Scientist iLabs Data Science Intern iLabs    
4275,Data Science,Java C JavaScript Nodejs Machine Learning Software Development C Deep Learning Firebase Python Data Structures Algorithms Data Science R Shell Scripting Software Engineering ObjectiveC Eclipse Android Object Oriented Design Perl Elixir                                     Data Scientist EFI Senior Software Engineer EFI Intern Hewlett-Packard  
4276,Data Science,Java Python Programming Language Nodejs Web Development Git Software Development Problem Solving Teamwork Leadership ObjectOriented Programming OOP BackEnd Web Development Statistics Agile Methodologies Software Quality Assurance Version Control Web Design Microsoft Azure Machine Learning Design Logo Design Frontend Development JavaFX Game Testing Game Art                                    Data Scientist Kainovation Industrial Engineer MAS Holdings    
4277,Data Science,Machine Learning Software Development Graphic Design ObjectOriented Programming OOP Deep Learning Data Science Artificial Neural Networks Artificial Intelligence AI Computer Hardware Troubleshooting Docker Products Cloud Computing Data Modeling Cloud Development Convolutional Neural Networks CNN Computer Network Operations Deep Neural Networks DNN Malware Analysis Hardware Engineering Kubernetes Web Application Development Web Application Design Databasedriven Web Applications Network Programming Game Programming                                   Data Scientist Veracity AI Trainee Data Scientist Veracity AI    
4278,Data Science,Python Programming Language Machine Learning Data Analysis Problem Solving English C Computer Science Data Visualization Data Science R Decision Trees Time Series Analysis Image Processing Computer Vision Artificial Intelligence AI Analytical Skills Research Operations Research PyTorch Keras Docker Products Data Modeling MATLAB Web Scraping Containerization Prolog Flask Presentations NetLogo Modeling and Simulation Modeling Simulations Computer Graphics Pattern Recognition Story Process Automation colab Text generation                     Trainee - Data Scientist Veracity AI Data Science Intern Veracity AI    
4279,Data Science,Java Python Programming Language SQL Data Analysis Microsoft Office Teamwork Public Speaking Microsoft Excel Data Science SPSS DevOps C Process Automation Spreadsheets                                             Associate Data Scientist  Veracity AI Trainee Data Scientist  Veracity AI Data Science Intern Veracity AI  
4280,Data Science,"Java JavaScript PHP MySQL HTML Data Analysis Programming CSS C Microsoft PowerPoint Python Statistics Data Science R Statistical Data Analysis Matlab Research Analysis Applied Mathematics Strategic Planning Neural Networks Teaching NLP                                    Data Scientist Veracity AI Data Analyst SAKS (Pvt) Ltd Data Analyst zMessenger (Pvt) Ltd Instructor Department of Statistics,University of Colombo"
4281,Data Science,"Python Programming Language MySQL Machine Learning Microsoft Azure Microsoft Office Teamwork Leadership Project Management MongoDB Deep Learning Python Algorithms Team Leadership Statistics Data Analytics Research Team Management Microsoft Power BI Business Analysis PySpark TensorFlow Keras Microsoft Azure Machine Learning R language                                   Data Scientist OCTAVE - John Keells Group Data Scientist - Associate Consultant JOHN KEELLS IT Data Analyst Analytics unit, Ministry of National Policies and Economic Affairs Data Analyst and Developer Half Life"
4282,Data Science,MySQL Machine Learning Data Analysis Deep Learning Python Data Visualization R Spark Microsoft Azure Machine Learning Natural Language Processing Databricks Azure Data Factory Azure Data Lake SQL Azure Natural Language Understanding                                            Senior Data Scientist OCTAVE - John Keells Group Data Scientist John Keells Holdings PLC Associate Consultant-Data Science JOHN KEELLS IT Associate Data Scientist CodeGen International
4283,Data Science,Python Programming Language SQL Microsoft Word Machine Learning Data Analysis Microsoft Office Teamwork Leadership Public Speaking Project Management Microsoft Excel Numerical Analysis Team Leadership Statistics Data Visualization Data Science PowerPoint Matlab Research Management Presentation Skills Microsoft Power BI Exploratory Data Analysis SolidWorks PLC Programming Control Systems Design Process Automation Mechanical Engineering Aviation ComputerAided Design CAD Instrumentation NI LabVIEW Experimental Research Experimental Design                         Data Scientist  - Customer Insights Linear Squared  Mechanical Engineering Intern Camso    
4284,Data Science,JavaScript PHP Cascading Style Sheets CSS HTML Microsoft Word Creative Writing Microsoft Office Adobe Photoshop Public Speaking Microsoft Excel Microsoft PowerPoint Github Ionic Framework Writing Social Media Music Facebook Social Services Youth Programs Microsoft Access Email LinkedIn Team Foundation Server TFS Golang                                   Data Scientist DataDisca Recruitment Intern Webmasters4SEO Software Engineer Creative-2  
4285,Data Science,Java Python Programming Language MySQL HTML Cascading Style Sheets CSS SQL HTML Machine Learning Microsoft Azure C Programming Language C ObjectOriented Programming OOP Deep Learning Natural Language Processing NLP Hadoop R R Programming Language Amazon Web Services AWS Android Oracle Database Power bi                                      Intern Data Scientist Engen Ai      
4286,Data Science,Java SQL Scala Microsoft Azure Python Statistics ElasticSearch Hadoop Hive HBase R Software Project Management Business Analysis Apache Spark Big Data Cloud Computing Data Modeling Agile Methodologies Amazon Web Services AWS C R programming Financial Modeling Enterprise Architecture SDLC Shiny R SparkR Splice Machine                                Data Scientist prediczo Visiting Lecturer - MIS (M.Sc) University of Moratuwa Visiting Lecturer -BIG Data University of Colombo Head of IT Programs ACBT-MDX
4287,Data Science,Python Programming Language SQL Machine Learning Data Analysis Problem Solving Teamwork Leadership Public Speaking Data Visualization Artificial Neural Networks TensorFlow Communication Pandas Software NumPy Convolutional Neural Networks CNN Business Acumen Interpersonal Communication Organization Skills Compere                                        Junior Data Scientist Daraz Data Analyst Dialog Axiata PLC Student Trainee Sri Lanka Atomic Energy Board Data Processing Executive  HSBC
4288,Data Science,Java JavaScript MySQL Cascading Style Sheets CSS SQL Machine Learning Data Analysis Software Development Programming Teamwork Leadership Public Speaking Microsoft Excel Python Data Science Microsoft SQL Server Big Data Cloud Computing Agile Methodologies Communication JSON Google Cloud Platform Google App Engine                                    Data Scientist Veracity AI Associate Data Scientist Veracity AI Associate Software Engineer Finetech : Google Cloud Premier Partner Trainee Software Engineer Finetech : Google Cloud Premier Partner
4289,Data Science,MySQL python Machine Learning Data Analysis Photography Teamwork Leadership Deep Learning Statistics Data Visualization Data Science R Probability Minitab Critical Thinking Team Management Microsoft Power BI IBM SPSS TensorFlow Time Management Communication Matplotlib ScikitLearn Data Cleaning Database Management System DBMS Seaborn Adobe Lightroom Collaborative Problem Solving Numpy Weka                             Associate Data Scientist Rootcode Labs Artificial Intelligence Intern OREL IT Research Manager AIESEC in University of Colombo Team Leader - Incoming Global Talent AIESEC in University of Colombo
4290,Data Science,Java C SQL HTML Machine Learning Data Analysis Programming Microsoft Office C Microsoft Excel Deep Learning Data Structures Algorithms Natural Language Processing NLP Matlab Computer Vision                                           Data Scientist II Amazon Data Scientist @WalmartLabs India Statistical Analyst Walmart Labs  
4291,Data Science,Java Python Programming Language SQL Data Engineering Big Data Analytics Machine Learning Data Analysis Microsoft Office Deep Learning Statistics Data Visualization Data Science Data Analytics Logistic Regression Tableau Time Series Analysis SPSS Management Microsoft Power BI Google Cloud Platform GCP Machine Learning Algorithms TensorFlow Regression Analysis SAS Programming Power BI Big Data Artificial Intelligence Neural Networks Operational research Financial Analysis Natural Language Processing                            Associate Data Scientist  X.O Concepts (Private) Limited Technical Analyst - Data Science  X.O Concepts (Private) Limited Data Science Intern Creative Software Committee Member - Stat Circle University of Colombo
